5	40010
10	40010
15	40010
20	40010
25	40010
30	40010
35	40010
40	40010
45	40010
50	40010
55	40010
60	40010
65	40010
70	40010
75	40010
80	40010
85	40010
90	40010
95	40010
100	40010
