5	1500000
10	1500000
15	1500000
20	1500000
25	1500000
30	1500000
35	1500000
40	1500000
45	1500000
50	1500000
55	1500000
60	1500000
65	1500000
70	1500000
75	1500000
80	1500000
85	1500000
90	1500000
95	1500000
100	1500000
