5	250000
10	250000
15	250000
20	250000
25	250000
30	250000
35	250000
40	250000
45	250000
50	250000
55	250000
60	250000
65	250000
70	250000
75	250000
80	250000
85	250000
90	250000
95	250000
100	250000
